frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
516,0.718,268.237,320.0,0.003,0.05,19.846
517,0.376,292.413,320.0,0.153,0.05,19.768
518,0.449,286.777,320.0,0.003,0.05,20.235
519,0.75,260.188,320.0,-0.147,0.05,20.463
520,0.75,265.112,320.0,-0.121,0.05,20.138
521,0.036,317.328,320.0,0.029,0.05,19.098
522,-0.457,354.007,320.0,0.179,0.05,19.103
523,-0.367,346.695,320.0,0.029,0.05,19.783
524,0.005,319.629,320.0,-0.121,0.05,20.242
525,0.023,318.34,320.0,-0.25,0.05,19.896
526,-0.458,354.176,320.0,-0.1,0.05,18.853
527,-0.75,417.583,320.0,0.05,0.05,17.992
528,-0.75,417.583,320.0,0.119,0.05,18.17
529,-0.75,417.583,320.0,0.119,0.05,18.913
530,-0.75,434.795,320.0,0.119,0.05,19.69
531,-0.75,389.047,320.0,0.119,0.05,20.764
532,-0.4,349.555,320.0,-0.031,0.05,21.434
533,0.142,309.398,320.0,-0.181,0.05,21.599
534,0.035,317.406,320.0,-0.031,0.05,21.083
535,-0.414,351.058,320.0,0.119,0.05,20.744
536,-0.457,353.688,320.0,0.269,0.05,21.079
537,0.013,319.004,320.0,0.119,0.05,22.035
538,0.75,248.595,320.0,-0.031,0.05,22.817
