frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
148,0.0,320.0,320.0,0.0,0.05,9.196
149,-0.277,379.569,320.0,0.15,0.05,9.156
150,0.0,0.0,0.0,0.0,0.05,9.323
151,-0.335,381.555,320.0,0.15,0.05,9.504
152,0.0,0.0,0.0,0.0,0.05,9.753
153,-0.254,365.559,320.0,0.15,0.05,9.655
154,0.0,0.0,0.0,0.0,0.05,10.177
155,0.0,343.935,320.0,0.0,0.05,10.132
156,0.0,0.0,0.0,0.0,0.05,10.794
157,0.0,287.034,320.0,0.0,0.05,11.286
158,0.332,266.979,320.0,-0.15,0.05,10.768
159,0.421,262.445,320.0,-0.3,0.05,10.561
160,0.394,273.319,320.0,-0.15,0.05,10.008
161,0.153,316.968,320.0,0.0,0.05,9.397
162,0.0,327.281,320.0,0.15,0.05,9.934
163,0.0,324.27,320.0,0.0,0.05,10.062
164,0.0,316.055,320.0,0.0,0.05,9.867
165,0.0,306.06,320.0,0.0,0.05,9.869
166,0.0,292.453,320.0,0.0,0.05,9.882
167,0.246,271.713,320.0,-0.15,0.05,9.969
168,0.371,242.579,320.0,-0.3,0.05,9.676
169,0.415,242.579,320.0,-0.45,0.05,9.29
170,0.0,0.0,0.0,-0.3,0.05,8.288
171,0.538,79.992,320.0,-0.45,0.05,9.454
172,0.188,0.0,0.0,-0.3,0.05,7.963
173,0.553,79.992,320.0,-0.45,0.05,8.634
174,0.267,302.252,320.0,-0.3,0.05,7.493
175,-0.23,405.072,320.0,-0.15,0.05,6.61
176,-0.404,405.072,320.0,0.0,0.05,6.818
177,-0.52,370.473,320.0,0.15,0.05,7.314
178,-0.182,0.0,0.0,0.0,0.05,8.15
179,-0.256,342.114,320.0,0.15,0.05,8.531
180,0.0,0.0,0.0,0.0,0.05,8.838
181,0.0,302.948,320.0,0.0,0.05,9.868
182,0.0,0.0,0.0,0.0,0.05,10.821
183,0.0,302.948,320.0,0.0,0.05,10.393
184,0.0,0.0,0.0,0.0,0.05,10.208
185,0.0,302.948,320.0,0.0,0.05,10.353
186,0.0,302.948,320.0,0.0,0.05,10.42
187,0.0,302.948,320.0,0.0,0.05,10.49
188,0.0,302.948,320.0,0.0,0.05,10.556
189,0.0,302.948,320.0,0.0,0.05,10.553
190,0.46,248.59,320.0,-0.15,0.05,10.651
191,0.595,242.583,320.0,-0.3,0.05,10.608
192,0.597,249.905,320.0,-0.15,0.05,10.21
193,0.697,227.501,320.0,-0.3,0.05,10.945
194,0.731,217.292,320.0,-0.45,0.05,10.16
195,0.685,243.256,320.0,-0.3,0.05,9.3
196,0.668,243.256,320.0,-0.15,0.05,8.967
197,0.662,243.256,320.0,0.0,0.05,8.918
198,0.66,243.256,320.0,-0.058,0.05,9.178
199,0.66,243.256,320.0,-0.08,0.05,9.176
200,0.659,243.256,320.0,-0.088,0.05,9.584
201,0.659,243.256,320.0,-0.091,0.05,9.46
202,0.659,243.256,320.0,-0.092,0.05,9.296
203,0.659,243.256,320.0,-0.092,0.05,9.139
204,0.231,320.0,320.0,0.058,0.05,9.195
205,0.0,0.0,0.0,0.208,0.05,9.598
206,0.0,306.754,320.0,0.058,0.05,10.351
207,0.271,275.189,320.0,-0.092,0.05,10.335
208,0.397,264.461,320.0,-0.242,0.05,10.014
209,0.399,271.545,320.0,-0.097,0.05,9.559
210,0.367,277.152,320.0,0.053,0.05,10.258
211,0.574,240.644,320.0,-0.097,0.05,10.875
212,0.688,205.853,320.0,-0.247,0.05,11.185
213,0.728,228.092,320.0,-0.397,0.05,10.496
214,0.255,0.0,0.0,-0.247,0.05,10.73
215,0.577,199.741,320.0,-0.397,0.05,10.066
216,0.689,223.248,320.0,-0.547,0.05,9.423
217,0.569,260.214,320.0,-0.397,0.05,8.299
218,0.217,316.375,320.0,-0.247,0.05,7.694
219,0.0,354.748,320.0,-0.097,0.05,7.562
220,0.0,0.0,0.0,0.0,0.05,7.527
221,-0.498,421.87,320.0,0.15,0.05,7.613
222,-0.662,415.691,320.0,0.3,0.05,8.224
223,-0.719,416.644,320.0,0.45,0.05,8.541
224,-0.683,408.517,320.0,0.3,0.05,9.207
225,-0.521,377.07,320.0,0.15,0.05,10.079
226,-0.216,326.7,320.0,-0.0,0.05,10.1
227,0.0,309.299,320.0,-0.15,0.05,9.967
228,0.0,310.439,320.0,-0.0,0.05,9.734
229,0.0,320.08,320.0,0.0,0.05,9.78
230,0.0,310.644,320.0,0.0,0.05,10.591
231,0.506,228.369,320.0,-0.15,0.05,11.698
232,0.177,0.0,0.0,0.0,0.05,11.457
233,0.549,228.369,320.0,-0.15,0.05,11.435
234,0.192,0.0,0.0,0.0,0.05,11.252
235,0.555,228.369,320.0,-0.15,0.05,11.307
236,0.194,0.0,0.0,0.0,0.05,11.301
237,0.555,228.369,320.0,-0.15,0.05,10.917
238,0.194,0.0,0.0,0.0,0.05,10.771
239,0.556,228.369,320.0,-0.15,0.05,10.964
240,0.194,320.0,320.0,0.0,0.05,10.488
241,0.51,266.975,320.0,-0.15,0.05,9.49
242,0.666,237.596,320.0,-0.3,0.05,9.674
243,0.721,227.943,320.0,-0.45,0.05,9.088
244,0.619,255.121,320.0,-0.3,0.05,7.288
245,0.293,305.069,320.0,-0.15,0.05,7.402
246,0.0,341.038,320.0,0.0,0.05,7.455
247,-0.167,357.303,320.0,0.15,0.05,7.612
248,-0.226,357.303,320.0,0.3,0.05,7.039
249,-0.247,357.303,320.0,0.386,0.05,7.706
250,-0.254,357.303,320.0,0.236,0.05,8.509
251,-0.257,357.303,320.0,0.086,0.05,9.097
252,-0.181,338.748,320.0,-0.064,0.05,9.088
253,0.0,334.954,320.0,-0.214,0.05,8.978
254,0.0,334.954,320.0,-0.064,0.05,8.544
255,0.0,334.954,320.0,0.0,0.05,8.953
256,0.0,334.954,320.0,0.0,0.05,9.118
257,0.0,334.954,320.0,0.0,0.05,9.666
258,0.0,333.718,320.0,0.0,0.05,9.865
259,0.0,321.88,320.0,0.0,0.05,10.237
260,0.0,299.508,320.0,0.0,0.05,10.134
261,0.166,294.231,320.0,-0.15,0.05,10.227
262,0.255,281.641,320.0,-0.3,0.05,9.987
263,0.232,290.774,320.0,-0.15,0.05,9.341
264,0.0,306.525,320.0,0.0,0.05,9.175
265,0.0,303.093,320.0,0.0,0.05,10.023
266,0.0,313.135,320.0,0.0,0.05,10.654
267,0.186,292.555,320.0,-0.15,0.05,10.188
268,0.222,292.555,320.0,-0.3,0.05,10.212
269,0.355,264.077,320.0,-0.45,0.05,9.842
270,0.3,282.886,320.0,-0.3,0.05,9.138
271,0.281,282.886,320.0,-0.15,0.05,9.91
272,0.274,282.886,320.0,0.0,0.05,9.71
273,0.264,280.231,320.0,0.144,0.05,9.544
274,0.243,284.864,320.0,0.294,0.05,9.859
275,0.235,284.864,320.0,0.144,0.05,10.345
276,0.233,284.864,320.0,0.011,0.05,10.255
277,0.232,284.864,320.0,-0.017,0.05,10.444
278,-0.322,366.034,320.0,0.133,0.05,10.301
279,0.0,0.0,0.0,-0.017,0.05,10.548
280,-0.302,350.424,320.0,0.133,0.05,10.555
281,0.0,0.0,0.0,-0.017,0.05,10.842
282,0.0,320.128,320.0,0.0,0.05,10.811
283,0.0,0.0,0.0,0.0,0.05,10.807
284,0.0,314.555,320.0,0.0,0.05,10.883
285,0.0,0.0,0.0,0.0,0.05,10.898
286,0.0,306.383,320.0,0.0,0.05,10.898
287,0.201,301.898,320.0,-0.15,0.05,10.895
288,0.251,299.021,320.0,-0.3,0.05,10.799
289,0.164,311.163,320.0,-0.15,0.05,10.453
290,0.0,332.218,320.0,0.0,0.05,10.249
291,-0.408,365.247,320.0,0.15,0.05,10.205
292,-0.53,363.865,320.0,0.3,0.05,10.391
293,-0.423,347.615,320.0,0.15,0.05,10.988
294,0.0,309.435,320.0,0.0,0.05,11.242
295,0.203,294.028,320.0,-0.15,0.05,10.718
296,0.233,301.137,320.0,-0.3,0.05,10.871
297,0.241,301.249,320.0,-0.164,0.05,10.613
298,0.0,322.489,320.0,-0.014,0.05,10.208
299,-0.164,341.617,320.0,0.136,0.05,10.331
300,-0.243,341.692,320.0,0.286,0.05,10.52
301,0.0,313.559,320.0,0.136,0.05,11.168
302,0.349,277.292,320.0,-0.014,0.05,11.377
303,0.482,277.292,320.0,-0.164,0.05,11.287
304,0.529,277.292,320.0,-0.314,0.05,11.085
305,0.545,277.292,320.0,-0.353,0.05,10.519
306,0.55,277.292,320.0,-0.203,0.05,9.751
307,0.552,277.292,320.0,-0.111,0.05,9.446
308,0.553,277.292,320.0,-0.089,0.05,9.435
309,0.553,277.292,320.0,-0.082,0.05,9.25
310,0.553,277.292,320.0,-0.079,0.05,9.141
311,0.194,320.0,320.0,0.071,0.05,8.935
312,0.0,0.0,0.0,0.221,0.05,9.197
313,0.0,320.0,320.0,0.071,0.05,9.605
314,0.0,0.0,0.0,0.0,0.05,9.742
315,0.0,320.0,320.0,0.0,0.05,9.61
316,0.0,320.0,320.0,0.0,0.05,9.545
317,0.0,320.0,320.0,0.0,0.05,9.569
318,0.0,320.0,320.0,0.0,0.05,9.635
319,0.0,320.0,320.0,0.0,0.05,9.7
320,0.0,320.0,320.0,0.0,0.05,9.635
321,0.0,320.0,320.0,0.0,0.05,9.62
322,0.0,320.0,320.0,0.0,0.05,9.712
323,0.0,320.0,320.0,0.0,0.05,9.728
324,0.0,320.0,320.0,0.0,0.05,9.671
325,-0.487,419.898,320.0,0.15,0.05,9.682
326,-0.171,0.0,0.0,0.0,0.05,9.913
327,-0.547,415.999,320.0,0.15,0.05,10.057
328,-0.192,0.0,0.0,0.0,0.05,10.147
329,-0.555,421.08,320.0,0.15,0.05,10.175
330,-0.194,0.0,0.0,0.0,0.05,10.36
331,-0.545,412.169,320.0,0.15,0.05,10.559
332,-0.191,0.0,0.0,0.0,0.05,10.662
333,-0.478,401.721,320.0,0.15,0.05,10.796
334,-0.591,403.431,320.0,0.3,0.05,10.873
335,-0.63,403.431,320.0,0.45,0.05,11.364
336,-0.295,335.195,320.0,0.3,0.05,11.999
337,0.0,281.151,320.0,0.15,0.05,12.496
338,0.47,240.658,320.0,-0.0,0.05,12.628
339,0.652,216.041,320.0,-0.15,0.05,12.612
340,0.716,216.041,320.0,-0.3,0.05,12.435
341,0.738,217.292,320.0,-0.45,0.05,11.986
342,0.682,243.217,320.0,-0.3,0.05,11.448
343,0.447,280.069,320.0,-0.15,0.05,11.08
344,0.184,314.389,320.0,-0.0,0.05,11.142
345,0.0,333.65,320.0,0.15,0.05,11.375
346,0.0,332.932,320.0,0.0,0.05,11.804
347,0.0,322.538,320.0,0.0,0.05,12.071
348,0.0,323.271,320.0,0.0,0.05,11.994
349,0.0,322.617,320.0,0.0,0.05,12.143
350,0.0,323.023,320.0,0.0,0.05,12.244
351,0.0,324.441,320.0,0.0,0.05,12.441
352,0.0,325.666,320.0,0.0,0.05,12.582
353,0.0,325.071,320.0,0.0,0.05,12.611
354,0.0,326.61,320.0,0.0,0.05,12.744
355,0.0,327.717,320.0,0.0,0.05,12.814
356,0.0,330.194,320.0,0.0,0.05,12.908
357,0.0,329.26,320.0,0.0,0.05,13.029
358,0.0,329.139,320.0,0.0,0.05,13.103
359,0.0,329.558,320.0,0.0,0.05,13.196
360,0.0,331.818,320.0,0.0,0.05,13.258
361,0.0,332.382,320.0,0.0,0.05,13.365
362,0.0,335.115,320.0,0.0,0.05,13.47
